comics	0.202786424195
comic	0.148424935728
manga	0.075146519609
batman	0.0490019105957
anime	0.0465846730262
marvel	0.0436279777262
superman	0.0283686886697
character	0.0201243783883
man	0.0174221159333
spider	0.016347940578
characters	0.0148631512347
strip	0.0145613847502
earth	0.0139457413367
story	0.0132010544388
powers	0.0113529547225
dc	0.0109402078443
universe	0.00608162071777
voiced	0.00490865654584
avengers	0.0043892907892
girl	0.00431001612433
heroes	0.00412821725896
revealed	0.0039068018826
superhero	0.00382462664164
fight	0.00314129646533
himself	0.00309546409854
book	0.00299538491051
kill	0.00295525678077
episode	0.00291388312853
mutant	0.00283763059107
stories	0.00269491926027
animated	0.00251450734222
super	0.00251052247612
published	0.00246785386196
strips	0.00233431259597
luthor	0.0021504894798
power	0.0021474710266
battle	0.002133764764
appears	0.00209846819425
planet	0.00204082939386
lantern	0.00197843665326
japanese	0.00187087410026
gotham	0.00185227355146
sonic	0.00184491639288
robot	0.00178831361503
hulk	0.00175195877066
friends	0.0016878717333
joker	0.00168575383429
game	0.00166463165953
villains	0.00164451687816
black	0.00161698557994
dark	0.00161287513703
vol	0.00159440989776
killed	0.00158879149353
wolverine	0.00146663161234
storyline	0.0014420255349
episodes	0.00142081619699
boy	0.00136216811478
captain	0.0013621410355
abilities	0.00134268995014
demon	0.00128386354633
mutants	0.00127817266577
dredd	0.00124141332477
gundam	0.0012355919192
cartoonist	0.00122827082376
adventures	0.00122546164945
dragon	0.00120517031931
evil	0.00120427540065
villain	0.00118027102962
cartoon	0.00110762898944
superhuman	0.00109499815187
illustrated	0.00109000793306
herself	0.0010773956224
becomes	0.00107384995387
version	0.00106934092409
animation	0.00106681414521
issue	0.00106579240901
magic	0.00106142530498
serialized	0.00101711295643
eventually	0.00100382875962
ability	0.00100332380803
volume	0.00097155326968
superheroes	0.000970800822019
ova	0.000966110577526
takes	0.000953095559142
secret	0.000952578436268
titans	0.000923047406552
love	0.000920378665292
thor	0.000907332200248
woman	0.000888943992746
destroy	0.000876833038329
father	0.000865467441092
body	0.000860847620965
adaptation	0.000820787083971
wonder	0.000816134387532
uses	0.000813462487704
volumes	0.000805504860888
friend	0.000803337980232
superboy	0.000801685673272
japan	0.000791240510169
hero	0.000777854963706
tries	0.000773238521073
appeared	0.000766757623981
created	0.000745484835661
human	0.000727129444617
alien	0.000719174745431
flash	0.000718704130146
fictional	0.000712364407074
powerful	0.00070665652553
able	0.000699790465665
magazine	0.000677509486304
armor	0.000674296608285
appearance	0.000667816499721
costume	0.000653349757405
justice	0.00065030505577
finds	0.000647134402639
wears	0.000625133592189
young	0.000624173216956
magneto	0.000619084635972
arc	0.000617653027298
feelings	0.000616259083308
shown	0.000607099224183
mysterious	0.000604036857259
doom	0.000588201970207
reveals	0.000584069667714
hair	0.000567399008236
seen	0.000566109734651
defeat	0.000561391101367
dub	0.000559927072626
tells	0.000555879255654
tintin	0.000555119872144
sword	0.000550594949337
weapon	0.000549081861185
escape	0.000546922859127
save	0.00051765084317
men	0.000516177001925
magical	0.00051494603018
lex	0.000514420688475
though	0.00050743502983
robin	0.000506460023803
cartoons	0.000505889613941
you	0.000503274555297
film	0.000491494139028
turtles	0.000488689298962
attack	0.00047180807222
ninja	0.000464822877151
help	0.000459245218795
monster	0.000456702284264
cyborg	0.000449106349954
suit	0.000448368566007
fighting	0.000447241437024
graphic	0.000446584638652
doctor	0.000446120523861
strength	0.000441749943579
green	0.000435617490629
brainiac	0.000431681946966
page	0.000423093246679
digimon	0.000422569089979
lois	0.000419611807135
sister	0.000415640711744
returns	0.000396498459123
become	0.00039576813578
books	0.000383889698033
personality	0.000382915261765
strange	0.000379882629586
bruce	0.000371600683718
cyclops	0.000371229779743
mask	0.000360977508698
legion	0.000356772497951
continuity	0.00035451027012
possesses	0.000349106124183
artist	0.000347257914204
beast	0.000345908301206
mother	0.000342439151353
crush	0.000341732576788
cat	0.000340880109528
fights	0.000331726329181
aquaman	0.000329389233852
theme	0.000328706481394
killing	0.000326383160823
darkseid	0.000325609988073
guardians	0.000321814648671
kills	0.000314545698704
shredder	0.000310886380508
stark	0.000309098579882
revenge	0.000306849007212
asterix	0.000304628933748
drawn	0.000297321742004
apocalypse	0.000294047108291
cobra	0.000293341826576
once	0.00029267938082
decides	0.000292336923015
despite	0.000289436849543
america	0.000285095392549
adventure	0.000281932325275
nen	0.000281215897952
discovers	0.000273220011921
arkham	0.000269428893472
should	0.000268314863056
defeated	0.000267391043865
brother	0.000266993116079
movie	0.000266011675325
supervillain	0.000264665008597
giant	0.000264001527962
angel	0.000257494234599
begins	0.000255156257302
plot	0.000253992067017
face	0.000250732850387
red	0.000250714985592
syndicate	0.000250293330862
humans	0.000250248919121
ultimate	0.00024774073504
eyes	0.000246157958427
supergirl	0.000243369430868
crisis	0.000243042519772
sakura	0.000240810519853
novel	0.000240767942857
control	0.000240559434944
alternate	0.000240109787021
phantom	0.000237193158803
written	0.000235578237217
enemies	0.000234213040854
form	0.000231589280058
dvd	0.000230650209072
akira	0.000230164007796
vampire	0.000226377700252
shadow	0.000226080947723
cartoonists	0.000222656221383
rogue	0.000222093774128
leader	0.000221829591183
goes	0.000221651273111
fantastic	0.000220101591896
relationship	0.000218919308383
witch	0.000218449483372
manages	0.000217785141877
often	0.000215818357044
fury	0.000215220075853
memories	0.000214433749549
gang	0.000213449976612
krypton	0.000213342185105
loki	0.000213171284596
punisher	0.000212951759028
imprint	0.000210728388772
serialization	0.000208402049836
issues	0.000207253805752
ghost	0.000206853177601
identity	0.000205322385639
sailor	0.000204725179508
