hogwarts	1491245.15436
rowling	1409019.14295
harry	828994.109824
potter	823568.449159
hermione	499585.429867
deathly	344212.18311
hallows	257056.274212
azkaban	256416.866294
snape	249816.722452
snitch	210753.464249
goblet	168996.39689
draco	133972.580327
wand	81754.8515637
basilisk	39729.1448334
wands	37132.8880701
broomsticks	35763.149815
ginny	33854.1208937
leaky	32914.1344625
ron	32906.0216059
potions	32869.8674722
sirius	32448.6609503
magical	31120.2781942
albus	29553.8758949
barty	27607.2717102
potion	26530.8597915
potters	24993.8389809
eaters	24766.9501195
wizard	23081.6302821
lupin	22600.0591107
crouch	19371.2125156
fudge	18090.0070914
cauldron	16558.5068812
locket	14489.4495682
granger	13655.5058392
secrets	13057.3638857
wizards	12338.6171625
magic	10659.8101952
krum	10657.6292904
trelawney	10543.0176756
riddle	10201.2025781
pettigrew	9772.82646466
invisibility	9696.10397054
phoenix	9370.00542865
wizardry	8266.42591661
beaters	7671.83036111
broomstick	7663.30925025
severus	7652.24575608
grindelwald	7513.56405754
spells	6941.20728738
shrieking	6821.9944508
burkes	6576.44948622
privet	6408.12071511
seeker	6392.29847685
philosopher	6299.1843191
winky	6075.11362935
brooms	6072.94719696
bloomsbury	6054.32789015
curse	5733.34849106
alley	5608.84751772
fawkes	5562.99850631
diadem	5294.44823929
books	5246.18290899
curses	5237.68423088
remus	5153.17256489
cloak	4843.70672817
chasers	4742.23088369
charm	4449.80217604
book	4173.92127861
chamber	4015.84636686
spell	3994.26055817
heyman	3990.1277405
cedric	3769.21925655
lucius	3699.07844935
rulebook	3574.56270774
centaurs	3554.96440876
dueling	3370.20760976
caster	3299.20500917
tonks	3167.06391891
crabbe	3155.77471676
blood	3143.84192551
vander	3140.24804424
unforgivable	3136.17142323
stouffer	2981.03617549
skeeter	2934.20731583
apparition	2932.76837631
lockhart	2906.55961408
radcliffe	2892.38778521
neville	2884.28888823
broom	2856.54623643
mitford	2838.21851757
lexicon	2831.90148102
creatures	2768.63757765
witchcraft	2744.17108496
quill	2665.33094301
firenze	2632.95535126
charms	2572.10077149
dolores	2517.85174431
elves	2500.90180954
dawlish	2448.32135081
moaning	2423.62066362
gambon	2413.51880614
mina	2391.93398498
galleons	2385.88134284
goblins	2338.88928933
elf	2300.10917708
magically	2285.5417452
enchanted	2170.94377682
middlebury	2159.07886184
eater	2143.8000519
nimbus	2128.6271769
petunia	2103.25623721
headmaster	2074.69567767
dark	2058.57162537
stone	2036.5778008
witches	2035.85766896
transfiguration	2010.01680002
fandom	1921.25110778
prisoner	1868.76084093
werewolf	1781.80937933
thewlis	1741.93076759
ministry	1711.82243625
marauder	1668.95115585
anagram	1610.27527083
neely	1596.74598534
madam	1592.81987282
moody	1537.75557105
hedwig	1513.80881845
yates	1513.18038979
hoops	1506.87231625
robes	1462.46677424
parody	1451.04424914
sorting	1446.9652918
instalment	1409.40671807
scholastic	1360.81123513
goblin	1339.27204225
yule	1337.30899668
charlatan	1310.09096909
hallow	1307.14467853
rickman	1269.51749584
sorcerer	1259.58314318
hooch	1254.00683474
beasts	1241.51815343
headless	1224.94682439
prince	1219.82767109
divination	1188.56177688
cloaks	1177.9442077
fleur	1167.55775665
asda	1114.17098891
orlando	1095.17434562
bros	1091.65805256
warner	1015.27476894
themed	1007.53780029
forbidden	990.343155798
film	976.298100451
fire	956.553643843
hat	947.882364798
fluffy	911.066507856
burrow	897.40087334
instalments	894.448503136
witch	888.631824368
half	887.001265439
theme	866.515323688
leprechaun	865.171569388
duelling	862.158477945
myrtle	820.018385024
ride	816.995577518
diary	814.751115098
universal	800.002492714
howler	795.242775369
hpa	782.007189096
hog	780.672607
petrified	767.746440189
gamekeeper	762.07662839
hokey	762.07662839
gaunt	750.879132417
imax	743.929080694
headmistress	742.986758459
goldenberg	733.760182073
casts	727.690750812
teams	723.567744112
ludo	722.61273832
conjure	717.066409255
filius	710.843821336
mysteries	708.867098208
tournament	701.947608781
fan	682.204346264
minerva	674.932997795
shack	672.516239486
priori	670.984111157
fireball	664.287015589
enchantments	661.938336063
quills	661.638363656
room	661.347420366
unicorn	660.743526095
cup	655.194014485
turners	639.36939838
wicca	634.081598292
tanya	627.455612366
mungo	626.4884104
marge	625.923113747
hillel	615.678475512
rowena	610.301314764
benelux	605.179989317
coaster	601.868460471
criss	597.630367369
antichrist	593.913510033
hooper	580.835989467
bewitched	579.806014533
snatchers	578.29607201
seekers	568.746610171
poltergeist	565.678467197
unbreakable	564.6273689
werewolves	561.426275253
luna	555.252465354
attraction	555.177107009
hopkirk	554.726991513
helga	547.731605338
novels	541.653388978
lessons	540.822728898
malkin	533.147561328
wag	531.489207056
fansite	525.662952916
adventure	516.874389699
conjured	509.812517789
pitch	509.308157378
keeper	500.637345673
lesson	500.605494764
newt	489.136976216
films	488.838811924
pewter	481.513552439
bandcamp	481.204723993
memories	480.627103799
salazar	477.555273701
zygmunt	475.577374064
incantations	464.308684735
potty	463.982744535
podcast	463.676637448
mafalda	462.225191375
roller	458.463719795
cho	458.269310979
creature	454.935015297
viktor	444.810486438
translators	431.475077043
percy	428.423274282
sword	419.672104219
burnaby	418.228136912
novel	415.925573877
jinx	411.46136652
centaur	404.995399511
nautilus	400.051130089
regulus	398.554994509
characters	398.076823972
studios	395.811423349
fred	395.006775126
webmaster	389.010497132
fantasy	386.83934725
prefects	382.620229753
fortescue	379.751467102
drinker	377.106373398
theming	372.672831514
lego	371.109479353
unauthorised	370.64328739
professor	365.833866128
regionals	356.970114232
maladies	356.770281687
pals	356.220505174
willow	355.296259464
newell	355.257097885
