russian	1693427.20059
soviet	938703.461581
russia	723981.88773
moscow	591711.550009
leningrad	215227.510753
petersburg	197983.991894
vladimir	176150.72279
nikolai	151627.148823
mikhail	136217.793744
stalin	121823.467408
ussr	118663.537092
army	101579.160084
oblast	98379.5833572
ukrainian	97704.3054694
tsar	97612.6457134
russians	96578.517836
chechen	96063.1482985
ukraine	95481.1030921
ivan	89324.6669171
putin	81888.5473889
lenin	80894.0828299
sergei	75191.2802165
mongol	74343.1342148
bolshevik	74228.3602965
dmitry	72082.4293285
novgorod	71588.7284675
bolsheviks	69283.3691777
boris	66568.8687334
siberian	66309.2993514
cossacks	64350.0094599
crimea	64269.91218
caucasus	64055.1221474
siberia	63840.0594397
alexander	63177.7051726
mig	62463.2709846
kiev	61925.1302842
chechnya	59275.78028
soviets	57134.1607189
yuri	56392.8699463
kremlin	54529.7558969
volga	53992.5869237
crimean	53534.5066683
mongols	52737.2511541
dagestan	51956.1843259
krai	48166.5071836
tolstoy	47633.7743546
union	47439.1620418
soyuz	46982.8093219
cossack	46722.6592923
alexei	45548.4968378
duma	45531.6326658
vasily	45131.4425268
forces	43294.8729063
petrograd	42475.8143517
georgian	42116.988776
baltic	41963.0600023
pushkin	41183.5629156
leonid	39663.3948873
polish	38289.2392164
khrushchev	37235.9849557
military	37095.3491405
kosmos	35025.6313184
pyotr	34240.6255422
troops	33005.8622878
sevastopol	32956.0703761
nkvd	32711.5903156
yeltsin	31563.0924463
rifle	31435.7409873
fyodor	30981.8050167
chabad	30710.2955583
stalingrad	30607.6405156
kazan	30374.7046951
nikolay	29768.758141
andrei	29588.1457656
rostov	29514.3494954
sergey	29319.3974809
btr	28284.8171625
lev	28211.1329968
tatar	28122.8677208
konstantin	28072.725048
khan	27861.2830267
piotr	27854.1801303
aleksandr	27698.3621201
mongolian	27659.3084066
ural	27290.1736978
vladivostok	26416.6291103
yak	25950.6212101
medvedev	25881.0422785
rubles	25778.0026812
german	25743.5738987
irkutsk	25722.1908513
amur	25616.8713657
khanate	25462.0880584
grozny	25111.2199465
guards	25074.9889469
imperial	24840.9798128
genghis	24815.3519323
baikal	24649.8432645
pavel	24549.4439123
smolensk	24027.9741152
anatoli	23978.8250206
odessa	23729.4726988
article	23680.0512478
persian	23522.6788334
kublai	23513.9957481
tupolev	23470.1647496
ingushetia	23342.2070018
ballet	23240.3088961
ossetia	23196.5536122
oleg	23077.2272397
kamchatka	22913.6339075
page	22653.8828267
voronezh	22545.6965363
nizhny	22516.8343435
revolution	22497.6996677
tu	22354.7674527
taganrog	22233.0228769
ilya	22063.2784057
ssr	21724.125225
mongolia	21390.2786253
nadezhda	21208.9778299
commander	21138.2799603
vsevolod	21074.0756669
tatars	20973.2745949
suvorov	20912.4914459
sakhalin	20691.0031967
shostakovich	20629.4459915
kursk	20597.340052
vasiliev	20464.770139
murmansk	20456.0864966
spacecraft	20217.9881943
kuban	20091.0888993
repin	20046.6624859
battle	20018.8129056
gorky	19988.105473
rsfsr	19962.3760035
andrey	19682.606578
okb	19527.3405238
gaz	19435.2448998
russo	19356.9137338
artillery	19292.1561746
kronstadt	18967.790235
fsb	18884.9466411
arkhangelsk	18668.1609057
you	18608.1557588
krasnoyarsk	18443.5747079
perm	18377.6663567
finland	18359.1844768
bolshoi	18146.7398472
georgy	18028.3741954
missile	17997.0474257
gorbachev	17942.9479873
orthodox	17903.557105
salyut	17898.9399709
brezhnev	17855.7511508
olga	17825.5510443
gleb	17709.1054937
kirov	17627.9084398
urals	17604.1679249
krasnodar	17482.5096222
petipa	17468.3476839
nevsky	17429.2146197
su	17424.5207117
zhukov	17304.9874652
irina	17262.5549999
ivanovich	17207.9238618
ossetian	17187.5712047
communist	17026.5600087
finnish	16968.8136621
dostoyevsky	16958.3926524
narva	16851.9636337
nabokov	16748.0754846
azov	16708.8940589
federation	16601.5220008
yakovlev	16596.6632615
karelian	16506.8433436
pskov	16471.9331736
abkhazia	16412.8443927
novosibirsk	16266.9154399
vostok	16217.2181124
regiment	16146.6163724
novaya	16114.905625
tsarist	15945.4752631
ingush	15919.2150338
igor	15875.5883152
galina	15822.7595429
neva	15546.359083
beria	15513.5601794
anatoly	15472.6481094
caucasian	15466.9141326
trotsky	15357.4456055
schneerson	15210.3345818
aircraft	15209.9979388
belarus	15209.5462709
korsakov	15096.5437432
aeroflot	15041.6266246
yaroslavl	15039.0249652
empire	15030.3175264
governorate	14942.1560903
pravda	14854.6557722
gavriil	14791.5313381
fleet	14706.5279142
kgb	14695.0006883
germans	14626.2943607
stepan	14544.6860363
kharkov	14490.1347323
rus	14443.758799
zemlya	14402.4625597
stavka	14287.1795823
ilyushin	14239.9161275
bunin	14227.7884873
mayakovsky	14193.0473282
evgenia	14167.6546984
grigory	14136.1298564
ladoga	14132.364406
saratov	14119.1609762
kutuzov	14110.745134
estonian	14100.9646617
unita	14025.0938274
chekhov	13942.9543585
tver	13932.4645528
gulag	13891.7986244
commissar	13889.9703552
okrug	13867.6034156
glonass	13847.3226895
donetsk	13697.4699804
chernobyl	13657.447617
saint	13647.1380345
tretyakov	13632.2910158
alexey	13598.3020138
dnieper	13546.9441094
samara	13534.5876223
should	13403.2148719
panzer	13264.9631232
bagration	13259.3437243
shamil	13244.8140072
viktor	13224.2033461
gazprom	13203.1162676
khabarovsk	13174.4828676
republic	13168.4139294
bulgakov	13162.6425608
belorussian	13112.3039211
kuznetsov	12937.2291161
chechens	12808.6846922
yaroslav	12774.1692822
tank	12731.6224135
austrians	12729.8760005
chuvash	12635.3748554
admiral	12578.8883466
